Protocol,Length
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.011546118115461182
0.045454545454545456,0.00099535500995355
0.045454545454545456,0.0005308560053085606
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.007631055076310551
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.0909090909090909,0.00179163901791639
0.0909090909090909,0.01771731917717319
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.007631055076310551
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.13636363636363635,0.021234240212342402
0.18181818181818182,0.0018579960185799603
0.18181818181818182,0.0026542800265428003
0.045454545454545456,0.00238885202388852
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.22727272727272724,0.0034505640345056402
0.22727272727272724,0.0037159920371599205
0.0,0.00039814200398142
0.22727272727272724,0.0016589250165892503
0.0,0.0
0.0,0.0002654280026542803
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.045454545454545456,0.00776376907763769
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.22727272727272724,0.07332448573324485
0.0,0.00039814200398142
0.22727272727272724,0.03749170537491705
0.0,0.0006635700066357003
0.22727272727272724,0.03085600530856005
0.22727272727272724,0.005640345056403451
0.22727272727272724,0.055872594558725945
0.22727272727272724,0.0021234240212342406
0.0,0.0
0.22727272727272724,0.18991373589913735
0.22727272727272724,0.01864631718646317
0.0,0.0002654280026542803
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.0909090909090909,0.00179163901791639
0.0909090909090909,0.01771731917717319
0.045454545454545456,0.011546118115461182
0.0,0.0006635700066357003
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.0,0.00039814200398142
0.0909090909090909,0.0015262110152621106
0.0909090909090909,0.01745189117451891
0.045454545454545456,0.0112806901128069
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.22727272727272724,0.0032514930325149302
0.22727272727272724,0.002986065029860651
0.0,0.0006635700066357003
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.2727272727272727,0.002786994027869941
0.2727272727272727,0.0025215660252156605
0.045454545454545456,0.00776376907763769
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.00099535500995355
0.045454545454545456,0.0005308560053085606
0.045454545454545456,0.0021234240212342406
0.045454545454545456,0.007830126078301261
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.045454545454545456,0.00238885202388852
0.22727272727272724,0.003782349037823491
0.045454545454545456,0.0021234240212342406
0.3181818181818182,0.00816191108161911
0.0,0.0
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.3181818181818182,0.02495023224950232
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.0,0.0002654280026542803
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.0,0.00039814200398142
0.22727272727272724,0.07332448573324485
0.22727272727272724,0.03749170537491705
0.0,0.0006635700066357003
0.22727272727272724,0.03085600530856005
0.045454545454545456,0.00789648307896483
0.22727272727272724,0.005640345056403451
0.22727272727272724,0.055872594558725945
0.22727272727272724,0.0021234240212342406
0.0,0.0
0.045454545454545456,0.00079628400796284
0.22727272727272724,0.1827471798274718
0.22727272727272724,0.0067020570670205705
0.22727272727272724,0.01864631718646317
0.0,0.0002654280026542803
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0065029860650298605
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.0021234240212342406
0.045454545454545456,0.011546118115461182
0.045454545454545456,0.0112806901128069
0.22727272727272724,0.029727936297279364
0.22727272727272724,0.002986065029860651
0.0,0.0006635700066357003
0.36363636363636365,0.0025215660252156605
0.0,0.0006635700066357003
0.045454545454545456,0.00238885202388852
0.18181818181818182,0.0013271400132714006
0.18181818181818182,0.0021234240212342406
0.045454545454545456,0.0021234240212342406
0.22727272727272724,0.0032514930325149302
0.22727272727272724,0.002986065029860651
0.0,0.0006635700066357003
0.22727272727272724,0.0027206370272063705
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.0021234240212342406
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.045454545454545456,0.0079628400796284
0.045454545454545456,0.00079628400796284
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.00656934306569343
0.045454545454545456,0.0003317850033178506
0.045454545454545456,0.00159256801592568
0.045454545454545456,0.0012607830126078303
0.045454545454545456,0.0004644990046449903
0.0,0.00119442601194426
0.0909090909090909,0.00179163901791639
0.0909090909090909,0.01771731917717319
0.0,0.0009289980092899806
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.0018579960185799603
0.0,0.0006635700066357003
0.4090909090909091,0.006436629064366291
0.0909090909090909,0.0015262110152621106
0.0909090909090909,0.01745189117451891
0.3181818181818182,0.0018579960185799603
0.4090909090909091,0.012939615129396152
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.0,0.0006635700066357003
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.36363636363636365,0.0025215660252156605
0.0,0.0006635700066357003
0.22727272727272724,0.07332448573324485
0.0,0.00039814200398142
0.22727272727272724,0.5031851360318513
0.0,0.0006635700066357003
0.22727272727272724,0.07485069674850697
0.0,0.00039814200398142
0.045454545454545456,0.0021234240212342406
0.22727272727272724,0.05129396151293961
0.0,0.0006635700066357003
0.0909090909090909,0.00179163901791639
0.0909090909090909,0.01771731917717319
0.22727272727272724,0.07332448573324485
0.0,0.00039814200398142
0.22727272727272724,0.03749170537491705
0.0,0.0006635700066357003
0.0909090909090909,0.0015262110152621106
0.0909090909090909,0.01745189117451891
0.22727272727272724,0.03085600530856005
0.22727272727272724,0.005640345056403451
0.22727272727272724,0.055872594558725945
0.22727272727272724,0.0021234240212342406
0.0,0.0
0.22727272727272724,0.1827471798274718
0.22727272727272724,0.0067020570670205705
0.22727272727272724,0.01864631718646317
0.0,0.0002654280026542803
0.18181818181818182,0.00218978102189781
0.18181818181818182,0.002986065029860651
0.45454545454545453,0.08201725282017253
0.45454545454545453,0.00437956204379562
0.45454545454545453,0.0225613802256138
0.45454545454545453,0.08175182481751825
0.45454545454545453,0.051957531519575315
0.45454545454545453,0.011612475116124751
0.45454545454545453,0.00039814200398142
0.45454545454545453,0.004246848042468481
0.45454545454545453,0.0011280690112806906
0.45454545454545453,0.00676841406768414
0.45454545454545453,0.0002654280026542803
0.45454545454545453,0.0011280690112806906
0.45454545454545453,0.00656934306569343
0.45454545454545453,0.00019907100199071
0.45454545454545453,0.00139349701393497
0.45454545454545453,0.0004644990046449903
0.45454545454545453,0.00019907100199071
0.45454545454545453,0.0012607830126078303
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.0909090909090909,0.00816191108161911
0.3181818181818182,0.007033842070338421
0.3181818181818182,0.00776376907763769
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.016788321167883213
0.3181818181818182,0.007232913072329131
0.3181818181818182,0.01579296615792966
0.3181818181818182,0.0065029860650298605
0.045454545454545456,0.011546118115461182
0.3181818181818182,0.011214333112143331
0.3181818181818182,0.00756469807564698
0.0909090909090909,0.00789648307896483
0.045454545454545456,0.0112806901128069
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.007232913072329131
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.18181818181818182,0.00218978102189781
0.18181818181818182,0.01307232913072329
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.0909090909090909,0.00816191108161911
0.22727272727272724,0.0024552090245520903
0.22727272727272724,0.002986065029860651
0.0,0.00039814200398142
0.0909090909090909,0.00789648307896483
0.0909090909090909,0.00179163901791639
0.0909090909090909,0.01771731917717319
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.0,0.00119442601194426
0.0,0.0009289980092899806
0.0,0.0006635700066357003
0.4090909090909091,0.006436629064366291
0.0909090909090909,0.0015262110152621106
0.0909090909090909,0.01745189117451891
0.4090909090909091,0.012939615129396152
0.0,0.00039814200398142
0.0,0.0006635700066357003
0.0,0.0006635700066357003
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
0.045454545454545456,0.0021234240212342406
0.22727272727272724,0.005043132050431321
0.22727272727272724,0.013603185136031853
0.0,0.00039814200398142
0.0,0.0002654280026542803
0.0,0.0
0.3181818181818182,0.007033842070338421
0.3181818181818182,0.00776376907763769
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.019575315195753153
0.3181818181818182,0.007232913072329131
0.3181818181818182,0.02329130723291307
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.0065029860650298605
0.3181818181818182,0.007232913072329131
0.22727272727272724,0.0027206370272063705
0.22727272727272724,0.0024552090245520903
0.3181818181818182,0.0065029860650298605
0.22727272727272724,0.0032514930325149302
0.22727272727272724,0.002986065029860651
0.0,0.0006635700066357003
0.0,0.0006635700066357003
0.045454545454545456,0.00238885202388852
0.0909090909090909,0.00816191108161911
0.045454545454545456,0.0021234240212342406
0.0909090909090909,0.00789648307896483
0.0,0.0002654280026542803
0.0,0.00039814200398142
0.045454545454545456,0.00238885202388852
