Time,Protocol,Length
0.3161511463486343,0.0,0.12579879496074495
0.316151188870582,0.0,0.0633558517436553
0.31615149946567844,0.045454545454545456,0.5628993974803725
0.3161531180728627,0.0,0.4380135110461932
0.31615326042894865,0.045454545454545456,0.1882417381778346
0.31615349614844146,0.0,0.3131276246120139
0.3161537568264689,0.0,0.001095490231878766
0.316153757750859,0.0,0.001095490231878766
0.31615376052402955,0.0,0.3131276246120139
0.31615439835324555,0.0,0.001095490231878766
0.3161554179556009,0.0,0.001095490231878766
0.3161566797481803,0.0,0.001095490231878766
0.31615724917252386,0.0,0.09950702939565456
0.31615725009691403,0.045454545454545456,0.0633558517436553
0.31615756161640063,0.0,0.2769764469600146
0.3161579313724679,0.045454545454545456,0.6253423406974622
0.3161591155162731,0.045454545454545456,0.6253423406974622
0.3161603985698264,0.0,0.001095490231878766
0.3161604022673871,0.0,0.5935731239729779
0.31616164557216314,0.0,0.001095490231878766
0.31616366628907056,0.0,0.001095490231878766
0.31616388629393055,0.045454545454545456,0.3131276246120139
0.3161640730207445,0.0,0.3131276246120139
0.3161642874792635,0.045454545454545456,0.3131276246120139
0.3161645241231465,0.0,0.15756801168522916
0.3832011345698699,0.0,0.2506846813949242
0.383201789962499,0.0,0.3131276246120139
0.3832020460185756,0.045454545454545456,0.19043271864159214
0.38320324310384324,0.0,0.001095490231878766
0.3832065468743039,0.0,0.001095490231878766
0.38320690184012846,0.0,0.5628993974803725
0.3832070016742666,0.045454545454545456,0.0633558517436553
0.38320738899374696,0.0,0.3565820704765383
0.38320779757420126,0.045454545454545456,0.6253423406974622
0.38321023334229415,0.045454545454545456,0.6224210334124521
0.38321247591284185,0.0,0.001095490231878766
0.38321247683723203,0.0,0.001095490231878766
0.3832124777616222,0.0,0.001095490231878766
0.38321397804686497,0.0,0.001095490231878766
0.3832160486808414,0.045454545454545456,0.6253423406974622
0.3832163019637475,0.0,0.3131276246120139
0.38321655801982407,0.0,0.3131276246120139
0.3832173178685422,0.045454545454545456,0.44093481833120324
0.38321785586362,0.045454545454545456,0.6253423406974622
0.3832187109245255,0.045454545454545456,0.6253423406974622
0.38321875437086333,0.0,0.001095490231878766
0.38321960018786716,0.0,0.21818513784918753
0.38322153955843974,0.0,0.001095490231878766
0.3832215414072201,0.0,0.001095490231878766
0.383222690424199,0.045454545454545456,0.6253423406974622
0.7882133337284299,0.045454545454545456,0.4380135110461932
0.7882133808723285,0.0,0.0633558517436553
0.7882136970137661,0.0,0.001095490231878766
0.7882153932697245,0.0,0.24046010589738911
0.7882157713453032,0.0,0.0008216176739090746
0.7882157722696934,0.0,0.001095490231878766
0.7882158101696902,0.0,0.001095490231878766
0.7882170590208073,0.0,0.001095490231878766
0.7882170608695876,0.0,0.001095490231878766
0.7882174306256549,0.045454545454545456,0.27916742742377215
0.7882174315500451,0.0,0.0633558517436553
0.7882175674353997,0.0,0.4380135110461932
0.7882194966376804,0.045454545454545456,0.3500091290852657
0.7882195742864546,0.0,0.0633558517436553
0.7882200069010533,0.0,0.4380135110461932
0.7882200087498337,0.0,0.001095490231878766
0.788220653974171,0.045454545454545456,0.5004564542632829
0.7882208370034243,0.0,0.001095490231878766
0.7882214757570304,0.045454545454545456,0.5004564542632829
0.7882221995545319,0.0,0.001095490231878766
0.7882222023277023,0.0,0.37557056782910353
0.7882222374545288,0.0,0.0633558517436553
0.7882225730081598,0.0,0.0633558517436553
0.7882230629349489,0.045454545454545456,0.08891729048749317
0.7882244060738631,0.0,0.0009129085265656384
0.998238352681109,0.0,0.001095490231878766
0.9982383554542797,0.045454545454545456,0.37557056782910353
0.998238670671327,0.0,0.1882417381778346
0.9982392447176215,0.045454545454545456,0.4380135110461932
0.9982395063200389,0.0,0.12579879496074495
0.9982400064151199,0.0,0.1882417381778346
0.9982403965077706,0.045454545454545456,0.37557056782910353
0.9982403992809413,0.0,0.001095490231878766
0.9982410648418623,0.0,0.5628993974803725
0.9982418875491119,0.045454545454545456,0.12579879496074495
0.9982418912466725,0.0,0.001095490231878766
0.9982418921710626,0.0,0.0633558517436553
0.9982419226759381,0.0,0.12579879496074495
0.998242246212497,0.0,0.001095490231878766
0.9982422499100577,0.0,0.37557056782910353
0.9982424957978424,0.0,0.001095490231878766
0.9982429293368313,0.045454545454545456,0.5628993974803725
0.998243598595313,0.0,0.001095490231878766
0.9982436013684833,0.0,0.0633558517436553
0.9982436614538445,0.0,0.1882417381778346
0.9982440829757611,0.045454545454545456,0.3131276246120139
0.9982446228196191,0.045454545454545456,0.5628993974803725
0.9982447013927835,0.0,0.001095490231878766
0.9982455693951514,0.0,0.5628993974803725
0.9982462904194823,0.045454545454545456,0.12579879496074495
0.7939728825559222,0.045454545454545456,0.4380135110461932
0.7939737690460934,0.0,0.4380135110461932
0.7939746305777301,0.045454545454545456,0.3131276246120139
0.7939753247947463,0.0,0.4380135110461932
0.7939760421215166,0.0,0.001095490231878766
0.793976043045907,0.0,0.001095490231878766
0.7939762482605242,0.0,0.2506846813949242
0.7939767428092641,0.0,0.001095490231878766
0.7939768102897463,0.0,0.001095490231878766
0.7939771329019151,0.045454545454545456,0.1882417381778346
0.7939777457725964,0.0,0.2506846813949242
0.7939782625067004,0.0,0.001095490231878766
0.7939782643554807,0.0,0.001095490231878766
0.7939784242749799,0.0,0.001095490231878766
0.7939784261237601,0.0,0.12579879496074495
0.79397864520423,0.0,0.12579879496074495
0.7939793625310003,0.045454545454545456,0.2506846813949242
0.7939801325480104,0.0,0.2506846813949242
0.7939806446601635,0.0,0.001095490231878766
0.7939810245845226,0.0,0.2506846813949242
0.7939816060259383,0.0,0.001095490231878766
0.7939817104820274,0.045454545454545456,0.12579879496074495
0.7939820293966352,0.0,0.12579879496074495
0.7939820312454156,0.0,0.001095490231878766
