Time,Protocol,Length
0.0,0.0,0.0004600874166091557
5.0185389848639865e-08,0.0,0.0004600874166091557
0.002005391449888366,0.0,0.0004600874166091557
0.0020660823146786546,0.0,0.0004600874166091557
0.002066132500068503,0.0,0.0004600874166091557
0.0021511632789353824,0.0,0.0004600874166091557
0.002178029190967687,0.0,0.0004600874166091557
0.002178096104820819,0.0,0.0004600874166091557
0.0021781128332841013,0.0,0.0004600874166091557
0.002199090326240833,0.0,0.0004600874166091557
0.0023247545424218276,0.0,0.0004600874166091557
0.002324804727811676,0.0,0.0004600874166091557
0.0023468862993450777,0.0,0.0004600874166091557
0.0023469364847349262,0.0,0.0004600874166091557
0.0023469532131982092,0.0,0.0004600874166091557
0.0023950642735997714,0.0,0.0004600874166091557
0.0023950977305263375,0.0,0.0004600874166091557
0.0023951144589896205,0.0,0.0004600874166091557
0.002395131187452903,0.0,0.0004600874166091557
0.002395147915916186,0.0,0.0004600874166091557
0.002580147991361556,0.0,0.0004600874166091557
0.002580198176751404,0.0,0.0004600874166091557
0.002580214905214687,0.0,0.0004600874166091557
0.0025802316336779696,0.0,0.0004600874166091557
0.0025802483621412526,0.0,0.0004600874166091557
0.0025802650906045356,0.0,0.0004600874166091557
0.002676319926774832,0.0,0.0004600874166091557
0.002693767713978876,0.0,0.0004600874166091557
0.002693801170905442,0.0,0.0004600874166091557
0.0027387840086731063,0.0,0.0004600874166091557
0.002738834194062955,0.0,0.0004600874166091557
0.0027616518179808033,0.0,0.0004600874166091557
0.0028096792360659513,0.0,0.0004600874166091557
0.002827612148705199,0.0,0.0004600874166091557
0.0028371306443131573,0.0,0.0004600874166091557
0.0028371808297030063,0.0,0.0004600874166091557
0.0028944423595203043,0.0,0.0004600874166091557
0.0028944925449101524,0.0,0.0004600874166091557
0.0028945092733734354,0.0,0.0004600874166091557
0.0029556350782090793,0.0,0.0004600874166091557
0.002955685263598928,0.0,0.0004600874166091557
0.0030325692808470437,0.0,0.0004600874166091557
0.0030326027377736097,0.0,0.0004600874166091557
0.0030842267754645773,0.0,0.0004600874166091557
0.003084260232391143,0.0,0.0004600874166091557
0.003133358272126396,0.05555555555555555,0.000690131124913734
